,Unnamed: 0,date,id,tweet_text,label
266,270,2020-10-14,1316490414497693698,oliverdarcy difficult overstate much fox news promoted obamagate conspiracy may graph showing mentions,Not Hate
267,271,2020-10-14,1316490503320408064,oliverdarcy refresher fox news website looked back may networks supposed straight news operation,Not Hate
268,272,2020-10-14,1316502056593764355,serious public health person actually thinks herd immunity good policy strategy ashishkjha discusse,Not Hate
269,273,2020-10-14,1316502313213800448,new documentary totally control goes inside inadequate wh covid response alexgibneyfilm discusses,Not Hate
270,274,2020-10-14,1316502830275010560,melania trump says son barron tested positive covid tested negative kaitlancollins reports,Not Hate
271,275,2020-10-14,1316503693957779456,trump hold another reckless rally iowa state reports k virus cases drsanjaygupta reports,Not Hate
272,276,2020-10-14,1316503773506949125,wisconsin opens field hospital covid patients cases surge abroaddus reports,Not Hate
273,277,2020-10-14,1316504410575560706,pandemic continues get worse safe family holidays dr william schaffner dis,Not Hate
274,278,2020-10-14,1316504861429514240,cnn exclusive mystery probe trump campaign cash revealed evanperez reports,Not Hate
275,279,2020-10-14,1316505282453934081,trumppushed nontroversy unmasking fizzles wapo reports doj finds nothing marquardta reports,Not Hate
276,280,2020-10-14,1316505454219087872,gop rep struggles current gop deranged conspiracy theories become part dna repriggleman discusses,Not Hate
277,281,2020-10-14,1316507318536876032,natashabertrand new amos hochstein former biden adviser says burisma exec named ny post storyI literally never heard,Not Hate
278,282,2020-10-14,1316516570299076608,dem rep ro khanna responds house speaker nancy pelosi stating know going sti,Not Hate
279,283,2020-10-14,1316518443433308161,public calendars university notre dames law school show least seven additional talks listed,Not Hate
280,284,2020-10-14,1316518775244587008,former cia director john brennan tells wolfblitzer bothered criticism president trump,Not Hate
281,285,2020-10-14,1316520622391001089,early voting continue october  excited determined vote even spite vote,Not Hate
282,286,2020-10-14,1316521660141502464,democratic sen richard blumenthal says new reports seven additional talks listed judge amy coney barr,Not Hate
283,287,2020-10-14,1316522415212683264,thelancet new correspondence researchers warn socalled herdimmunity approach managing covid dangerous fallacy,Not Hate
284,288,2020-10-14,1316523281672032262,infectious diseases society america promoting concept herd immunity answer covid p,Not Hate
285,289,2020-10-15,1316588805059739654,maddowblog sen harris president administration greatest failure presidential administration th,Not Hate
286,290,2020-10-15,1316596116817948672,slate science new england journal medicine nature used words like charlatans shameful notorious describe,Hate
287,291,2020-10-15,1316596294006210560,maddowblog harris fifty nominations confirmations yous courts appeals lifetime lifetime appointments kn,Not Hate
288,292,2020-10-15,1316598193656913925,maddowblog rachel maddow could see fly mike pences head home could see next sen kamala harris h,Not Hate
289,293,2020-10-15,1316748227614564352,former cia director john brennan tells wolfblitzer bothered criticism president trump,Not Hate
290,294,2020-10-15,1316795112253526016,danpfeiffer republican message day big tech censoring conservatives,Not Hate
291,295,2020-10-15,1316795768330686467,ashishkjha heard great barrington declaration calls herd immunity protecting vulnerable junk scien,Hate
292,296,2020-10-15,1316796602238021637,brhodes striking impulse lot media ask biden campaign response russian disinformation instea,Not Hate
293,297,2020-10-15,1316800938217275400,anneapplebaum amazing thing even fraudulent claims hunter biden much less bad many genuine fullyre,Not Hate
294,299,2020-10-15,1316805137512509442,jenagriswold breaking colorado seeing record turnout yesterday  coloradans voted  times,Not Hate
295,301,2020-10-15,1316815601692803075,coronavirus cases climb clear whether white house thinks good thing bad thin,Not Hate
296,303,2020-10-15,1316825135513587715,iowa officials report sixth day record hospitalizations two weeks,Not Hate
297,304,2020-10-15,1316827715534815233,ohio reports new record high covid cases surpassing  day,Not Hate
298,305,2020-10-15,1316827809290088449,kentucky gov beshear reports recordhigh total new covid cases,Not Hate
299,306,2020-10-15,1316828313160232964,cnns jaketapper wearing masks public socially distancing remain best way stop virus spre,Not Hate
300,307,2020-10-15,1316831107304902656,wyoming medical center declares code orange status opens covid surge unit,Not Hate
301,308,2020-10-15,1316836965829013511,kylegriffin yous postal service agreed reverse changes slowed mail service nationwide settling lawsuit filed mo,Not Hate
302,309,2020-10-15,1316849565086167043,another one,Not Hate
303,310,2020-10-15,1316880318574612481,infectious diseases expert blasts white house proposing mass infection plan rwalensky discusses,Not Hate
304,311,2020-10-15,1316880572350926854,audio call constituents gop sen ben sasse strongly criticized president trump array issues,Not Hate
305,312,2020-10-15,1316880580676550658,propublica political pressure white house corrupted cdc sheinvestigates discusses,Not Hate
306,313,2020-10-15,1316880751095353345,continuing antihealth antiscience campaign president trump lies mask effectiveness kaitlancollins,Not Hate
307,314,2020-10-15,1316881244706295810,sen harris campaign trail two recent contacts tested positive coronavirus mjlee reports,Not Hate
308,315,2020-10-15,1316881547837001729,europe engulfed second wave coronavirus accounting onethird new cases worldwide,Not Hate
309,316,2020-10-15,1316881579608768512,beverly hills bans trickortreating citing coronavirus concerns nickwattcnn reports,Not Hate
310,317,2020-10-15,1316881599833821184,france declares state emergency imposes new curfews president macron says virus everywhere,Not Hate
311,318,2020-10-15,1316881765777043456,drsanjaygupta fact checks president trumps false claim effectiveness masks,Not Hate
312,319,2020-10-15,1316881976478044163,bob woodward says president trump could many ways warned public covid believe,Not Hate
313,320,2020-10-15,1316882032019079168,trump trouble battleground state florida senior vote shifts towards biden jeffzeleny reports,Not Hate
314,321,2020-10-15,1316882259455188993, days election trump appealing deranged conspiracy theories lbarronlopez,Not Hate
315,322,2020-10-15,1316882357652082688,gop sen sasse trump kisses dictators butts flirted white supremacists mkraju reports,Not Hate
316,323,2020-10-15,1316882400497012742,new warnings small gatherings fall coronavirus cases surge doctoryasmin discusses,Not Hate
317,324,2020-10-15,1316884457354350592,unacceptable atlanta mayor keishabottoms says long waiting times cast ballots state w,Not Hate
318,325,2020-10-15,1316890887767674883,exclusive tonight msnbc pm et interview caroline rose giuliani piece today vanity fair r,Not Hate
319,326,2020-10-15,1316890941781889024,shaneharris new white house warned giuliani target russian intelligence operation feed misinformation trump https,Not Hate
320,327,2020-10-16,1316920173421563904,carolinerosegiu see soon maddow,Not Hate
321,328,2020-10-16,1316922811068391424,maddowblog remove fight country freefall alternatively hang elect compassiona,Not Hate
322,329,2020-10-16,1316951627581050880,oliviatroye important americans remember case california fire relief milestaylorusa telling truth wi,Not Hate
323,330,2020-10-16,1316951688650100736,mkraju trump admin rejected californias request disaster declaration six destructive wildfires burned hundreds,Not Hate
324,331,2020-10-16,1316952226775126018,msnbc maddow factchecks pres trumps covid remarks telling people wear masks dangerousthose things,Not Hate
325,332,2020-10-16,1316952506489077761,ddale clear president said theory obama seal team  killed seals actually killed bin,Not Hate
326,333,2020-10-16,1316953546428977156,thedailybeast rudy giulianis daughter tells rachel maddow dad feeding mob mentality around trump,Hate
327,334,2020-10-16,1316957032029749250,janemayernyer kind amazing jddyche mitch mcconnells admiring biographer among closest conservative confidantes ky,Not Hate
328,335,2020-10-16,1316957083158351872,brhodes  days election gop message social media unfairly censoring russian disinformation savanah g,Not Hate
329,336,2020-10-16,1316957131912994816,shanegoldmacher sara gideon outraised susan collins  million q,Not Hate
330,337,2020-10-16,1317148655242121217,milestaylorusa wowjust like last time realdonaldtrump told us cut disaster aid california political purposes,Not Hate
331,339,2020-10-16,1317153347917565955,carolinerosegiu appreciate platform I given encourage everyone vote thanks maddow please everyo,Not Hate
332,340,2020-10-16,1317155131058696192,lesson last four years cannot solve nations pressing problems nation,Not Hate
333,341,2020-10-16,1317159263144464384,witkofsky seemed particularly strange fit nations top public health agency previously worked,Not Hate
334,342,2020-10-16,1317160738750947331,south dakotas positivity rate  case curve looks like,Not Hate
335,343,2020-10-16,1317164385161404416,fedup doctors appeal north dakota leaders promote masks point pleading,Not Hate
336,344,2020-10-16,1317164468091146240,neusummits daily reminder  states ban private paramilitary groups conducting law enforcement activities cannot,Not Hate
337,345,2020-10-16,1317164490358743040,kylegriffin republican poll observer north carolina charged assault friday morning pushed election worker w,Not Hate
338,346,2020-10-16,1317165768983957504,forum editorial time north dakota require masks personal responsibility gov doug burgum co,Not Hate
339,348,2020-10-16,1317168883099439107,montana put simply experiencing public health crisis number positive covid ca,Not Hate
340,349,2020-10-16,1317169159265026049,montana governor steve bullock said state put nationwide request medical workers especially reg,Not Hate
341,350,2020-10-16,1317170204934328321,concert featured three bands vendors fireworks show appearance yous congressman republican,Not Hate
342,351,2020-10-16,1317171936485662726,wisconsin hospitals across state near capacity number covid patients tripled mont,Not Hate
343,352,2020-10-16,1317179171974582272,indiana state facing critical icu bed shortages along personnel shortages according chief med,Not Hate
